"year","month","date","close","high","low","open","volume"
"1989",Apr,"1989-04-01",309.64,310.45,294.35,294.87,"3237250000"
"1989",May,"1989-05-01",320.52,323.06,304.06,309.64,"3747320000"
"1989",Jun,"1989-06-01",317.98,329.19,314.38,320.51,"3966590000"
"1989",Jul,"1989-07-01",346.08,346.08,317.26,317.98,"3249030000"
"1989",Aug,"1989-08-01",351.45,352.73,339.0,346.08,"3949100000"
"1989",Sep,"1989-09-01",349.15,354.13,341.37,351.45,"3035020000"
"1989",Oct,"1989-10-01",340.36,360.44,327.12,349.15,"4012670000"
"1989",Nov,"1989-11-01",345.99,346.5,330.91,340.36,"3032160000"
"1989",Dec,"1989-12-01",353.4,354.1,339.63,346.01,"3213420000"
"1990",Jan,"1990-01-01",329.08,360.59,319.83,353.4,"3793250000"
"1990",Feb,"1990-02-01",331.89,336.09,322.1,329.08,"2961970000"
"1990",Mar,"1990-03-01",339.94,344.49,331.08,331.89,"3283280000"
"1990",Apr,"1990-04-01",330.8,347.3,327.76,339.94,"2801220000"
"1990",May,"1990-05-01",361.23,362.26,330.8,330.8,"3596680000"
"1990",Jun,"1990-06-01",358.02,368.78,351.23,361.26,"3226280000"
"1990",Jul,"1990-07-01",356.15,369.78,350.09,358.02,"3373540000"
"1990",Aug,"1990-08-01",322.56,357.35,306.18,356.15,"4020730000"
"1990",Sep,"1990-09-01",306.05,326.53,295.98,322.56,"2687280000"
"1990",Oct,"1990-10-01",304.0,319.69,294.51,306.1,"3671900000"
"1990",Nov,"1990-11-01",322.22,323.02,301.61,303.99,"3149770000"
